"","user","date.new","date.is_weekend","nonsocial_usage","social_usage","steps_total","valence"
"2867",70877,"2020-04-02",NA,NA,NA,NA,NA
"2868",70877,"2020-04-03",NA,NA,NA,NA,NA
"2869",70877,"2020-04-04",NA,NA,NA,NA,NA
"2870",70877,"2020-04-05",NA,NA,NA,NA,NA
"2871",70877,"2020-04-06",NA,NA,NA,NA,NA
"2872",70877,"2020-04-07",NA,NA,NA,NA,NA
"2873",70877,"2020-04-08",NA,6867,4528,NA,NA
"2874",70877,"2020-04-09",NA,NA,NA,NA,NA
"2875",70877,"2020-04-10",NA,NA,NA,NA,NA
"2876",70877,"2020-04-11",NA,117,218,NA,NA
"2877",70877,"2020-04-13",NA,NA,NA,NA,NA
"2878",70877,"2020-04-14",NA,NA,NA,NA,NA
"2879",70877,"2020-04-15",NA,NA,NA,NA,NA
"2880",70877,"2020-04-16",NA,NA,NA,NA,NA
"2881",70877,"2020-04-17",NA,9851,671,NA,NA
"2882",70877,"2020-04-18",NA,NA,NA,NA,NA
"2883",70877,"2020-04-19",NA,NA,NA,NA,NA
"2884",70877,"2020-04-20",NA,NA,NA,NA,NA
"2885",70877,"2020-04-21",NA,NA,NA,NA,NA
"2886",70877,"2020-04-22",NA,NA,NA,NA,NA
"2887",70877,"2020-04-23",NA,NA,NA,NA,NA
"2888",70877,"2020-04-24",NA,NA,NA,NA,NA
"2889",70877,"2020-04-25",NA,NA,NA,NA,NA
"2890",70877,"2020-04-26",NA,NA,NA,NA,NA
"2891",70883,"2020-02-01","1",1607,1641,5,NA
"2892",70883,"2020-02-02","1",1911,1265,6274,-1
"2893",70883,"2020-02-03","0",10743,1230,1316,-1
"2894",70883,"2020-02-04","0",2398,9823,15197,-0.5
"2895",70883,"2020-02-05","0",2747,3053,20709,-0.5
"2896",70883,"2020-02-06","0",6569,14562,2808,-0.5
"2897",70883,"2020-02-07","0",1918,670,13708,-0.5
"2898",70883,"2020-02-08","1",NA,NA,12799,-0.5
"2899",70883,"2020-02-09","1",13886,16612,3590,-0.5
"2900",70883,"2020-02-10","0",7954,2329,2578,1
"2901",70883,"2020-02-11","0",226,215,3622,-1
"2902",70883,"2020-02-12","0",1127,674,3805,-1
"2903",70883,"2020-02-13","0",NA,NA,6952,-0.5
"2904",70883,"2020-02-14","0",NA,NA,NA,0
"2905",70883,"2020-02-15","1",0,84,2070,-0.5
"2906",70883,"2020-02-16","1",9458,5104,10318,-1
"2907",70883,"2020-02-17","0",NA,NA,5412,-0.75
"2908",70883,"2020-02-18","0",10180,2606,5359,-0.5
"2909",70883,"2020-02-19","0",11101,2403,3953,-1
"2910",70883,"2020-02-20","0",206,2298,927,0.333333333333333
"2911",70883,"2020-02-21","0",14580,7420,15289,-0.133333333333333
"2912",70883,"2020-02-22","1",NA,NA,NA,-0.6
"2913",70883,"2020-02-23","1",3328,1369,10758,NA
"2914",70883,"2020-02-24","0",66,2765,4897,NA
"2915",70883,"2020-02-25","0",9358,7765,190,NA
"2916",70883,"2020-02-26","0",2717,5071,5299,NA
"2917",70883,"2020-02-27","0",2237,4097,11027,NA
"2918",70883,"2020-02-28","0",NA,NA,NA,-0.111111111111111
"2919",70883,"2020-02-29","1",1606,1317,616,-0.074074074074074
"2920",70883,"2020-03-01","1",25808,417,2388,-0.037037037037037
"2921",70883,"2020-03-02","0",2130,2214,12481,0
"2922",70883,"2020-03-03","0",5564,2040,8120,0.857142857142857
"2923",70883,"2020-03-04","0",137,2831,3355,-1
"2924",70883,"2020-03-05","0",8661,10572,0,-0.5
"2925",70883,"2020-03-06","0",1130,2273,3726,0
"2926",70883,"2020-03-07","1",22619,4976,3507,0.5
"2927",70883,"2020-03-08","1",4426,1174,21787,1
"2928",70883,"2020-03-09","0",NA,NA,NA,1
"2929",70883,"2020-03-10","0",222,1518,8353,0.333333333333333
"2930",70883,"2020-03-11","0",24926,4769,2062,-0.333333333333333
"2931",70883,"2020-03-12","0",NA,NA,NA,-1
"2932",70883,"2020-03-13","0",2323,2188,12908,-1
"2933",70883,"2020-03-14","1",NA,NA,845,-1
"2934",70883,"2020-03-15","1",502,3200,NA,-1
"2935",70883,"2020-03-16","0",1005,4219,1559,-1
"2936",70883,"2020-03-17","0",5377,5254,NA,-1
"2937",70883,"2020-03-18","0",3095,13383,142,NA
"2938",70883,"2020-03-19","0",602,2604,2471,NA
"2939",70883,"2020-03-20","0",223,614,313,NA
"2940",70883,"2020-03-21","1",1289,2401,117,NA
"2941",70883,"2020-03-22","1",NA,NA,82,NA
"2942",70883,"2020-03-23","0",NA,NA,63,NA
"2943",70883,"2020-03-24","0",1383,12692,977,-1
"2944",70883,"2020-03-25","0",3042,10026,359,-1
"2945",70883,"2020-03-26","0",17306,19,563,NA
"2946",70883,"2020-03-27","0",2185,4848,3804,NA
"2947",70883,"2020-03-28","1",2097,9455,348,NA
"2948",70883,"2020-03-29","1",NA,NA,845,NA
"2949",70883,"2020-03-30","0",19878,870,397,NA
"2950",70883,"2020-03-31","0",NA,NA,NA,-0.5
"2951",70883,"2020-04-01","0",NA,NA,111,-0.75
"2952",70883,"2020-04-02","0",557,1252,6,-1
"2953",70883,"2020-04-03","0",4419,8193,394,0
"2954",70883,"2020-04-04","1",424,1113,19,1
"2955",70883,"2020-04-05","1",NA,NA,NA,0.333333333333333
"2956",70883,"2020-04-06","0",868,3397,1743,-0.333333333333333
"2957",70883,"2020-04-07","0",NA,NA,177,-1
"2958",70883,"2020-04-08","0",24631,4492,4222,-1
"2959",70883,"2020-04-09","0",NA,NA,NA,-1
"2960",70883,"2020-04-10","0",NA,NA,NA,-1
"2961",70883,"2020-04-11","1",1263,4383,53,NA
"2962",70883,"2020-04-13","0",NA,NA,NA,NA
"2963",70883,"2020-04-14",NA,NA,NA,NA,NA
"2964",70883,"2020-04-15",NA,NA,NA,NA,NA
"2965",70883,"2020-04-16",NA,346,1214,NA,NA
"2966",70883,"2020-04-17",NA,NA,NA,NA,NA
"2967",70883,"2020-04-18",NA,NA,NA,NA,NA
"2968",70883,"2020-04-19",NA,NA,NA,NA,NA
"2969",70883,"2020-04-20",NA,NA,NA,NA,NA
"2970",70883,"2020-04-21",NA,NA,NA,NA,NA
"2971",70883,"2020-04-22",NA,NA,NA,NA,NA
"2972",70883,"2020-04-23",NA,NA,NA,NA,NA
"2973",70883,"2020-04-24",NA,NA,NA,NA,NA
"2974",70883,"2020-04-25",NA,NA,NA,NA,NA
"2975",70883,"2020-04-26",NA,NA,NA,NA,NA
"2976",74936,"2020-02-01","1",NA,NA,NA,NA
"2977",74936,"2020-02-02","1",4330,3429,4236,-1
"2978",74936,"2020-02-03","0",NA,NA,NA,-0.6
"2979",74936,"2020-02-04","0",1181,11443,6612,-0.2
"2980",74936,"2020-02-05","0",1474,1233,5503,0.2
"2981",74936,"2020-02-06","0",4719,12592,8909,0.6
"2982",74936,"2020-02-07","0",55,5128,1990,1
"2983",74936,"2020-02-08","1",NA,NA,NA,1
"2984",74936,"2020-02-09","1",677,97,197,-1
"2985",74936,"2020-02-10","0",246,4540,4406,-0.875
"2986",74936,"2020-02-11","0",NA,NA,5877,-0.75
"2987",74936,"2020-02-12","0",4255,7677,8732,-0.875
"2988",74936,"2020-02-13","0",NA,NA,52,-1
"2989",74936,"2020-02-14","0",4965,1185,7525,-1
"2990",74936,"2020-02-15","1",3839,14603,4012,-1
"2991",74936,"2020-02-16","1",2963,3199,3421,-1
"2992",74936,"2020-02-17","0",246,470,5544,0
"2993",74936,"2020-02-18","0",NA,NA,3356,1
"2994",74936,"2020-02-19","0",8898,4091,932,-1
"2995",74936,"2020-02-20","0",3087,3225,12628,0
"2996",74936,"2020-02-21","0",643,1021,4067,1
"2997",74936,"2020-02-22","1",863,1255,21818,0.166666666666667
"2998",74936,"2020-02-23","1",1851,8098,2627,-0.666666666666667
"2999",74936,"2020-02-24","0",NA,NA,NA,-0.833333333333333
"3000",74936,"2020-02-25","0",1774,2781,18535,-1
"3001",74936,"2020-02-26","0",1532,3225,12675,-1
"3002",74936,"2020-02-27","0",473,7,8353,-1
"3003",74936,"2020-02-28","0",1443,3003,7518,-1
"3004",74936,"2020-02-29","1",7265,1180,6733,-1
"3005",74936,"2020-03-01","1",5848,4445,5772,-0.75
"3006",74936,"2020-03-02","0",1730,2942,2455,-0.5
"3007",74936,"2020-03-03","0",NA,NA,NA,-0.25
"3008",74936,"2020-03-04","0",2875,4169,5481,0
"3009",74936,"2020-03-05","0",2921,3739,13754,-1
"3010",74936,"2020-03-06","0",NA,NA,NA,-1
"3011",74936,"2020-03-07","1",991,569,2692,0
"3012",74936,"2020-03-08","1",37,1841,1184,1
"3013",74936,"2020-03-09","0",1367,3557,13106,1
"3014",74936,"2020-03-10","0",1997,722,2457,-1
"3015",74936,"2020-03-11","0",2015,38094,2702,-0.6
"3016",74936,"2020-03-12","0",726,3694,3026,-0.2
"3017",74936,"2020-03-13","0",1616,1287,5455,0.2
"3018",74936,"2020-03-14","1",67,3438,606,0.6
"3019",74936,"2020-03-15","1",573,4154,1648,1
"3020",74936,"2020-03-16","0",6977,6138,64,0
"3021",74936,"2020-03-17","0",4788,4150,2813,0
"3022",74936,"2020-03-18","0",1807,1762,125,0
"3023",74936,"2020-03-19","0",197,2604,2471,-0.333333333333333
"3024",74936,"2020-03-20","0",1399,4417,5824,-0.666666666666667
"3025",74936,"2020-03-21","1",NA,NA,356,-1
"3026",74936,"2020-03-22","1",2466,2370,356,-1
"3027",74936,"2020-03-23","0",542,2628,133,-0.5
"3028",74936,"2020-03-24","0",158,1009,400,NA
"3029",74936,"2020-03-25","0",3130,40000,97,NA
"3030",74936,"2020-03-26","0",NA,NA,273,NA
"3031",74936,"2020-03-27","0",NA,NA,33,NA
"3032",74936,"2020-03-28","1",NA,NA,NA,NA
"3033",74936,"2020-03-29","1",NA,NA,33,-1
"3034",74936,"2020-03-30","0",460,3358,1568,NA
"3035",74936,"2020-03-31","0",NA,NA,21,NA
"3036",74936,"2020-04-01","0",11181,11058,3110,NA
"3037",74936,"2020-04-02","0",NA,NA,1919,NA
"3038",74936,"2020-04-03","0",NA,NA,14,NA
"3039",74936,"2020-04-04","1",48,6,5553,NA
"3040",74936,"2020-04-05","1",624,3141,497,-1
"3041",74936,"2020-04-06","0",24926,5591,2073,NA
"3042",74936,"2020-04-07","0",NA,NA,371,NA
"3043",74936,"2020-04-08","0",5472,4546,246,NA
"3044",74936,"2020-04-09","0",NA,NA,559,NA
"3045",74936,"2020-04-10","0",NA,NA,NA,NA
"3046",74936,"2020-04-11","1",2124,6269,4584,-1
"3047",74936,"2020-04-13","0",NA,NA,1280,-1
"3048",74936,"2020-04-14","0",8621,1366,6308,-1
"3049",74936,"2020-04-15","0",NA,NA,238,NA
"3050",74936,"2020-04-16","0",81,4288,2646,NA
"3051",74936,"2020-04-17","0",NA,NA,74,NA
"3052",74936,"2020-04-18","1",NA,NA,NA,NA
"3053",74936,"2020-04-19","1",NA,NA,360,NA
"3054",74936,"2020-04-20","0",645,2085,2016,NA
"3055",74936,"2020-04-21","0",1446,448,1956,NA
"3056",74936,"2020-04-22","0",NA,NA,NA,0
"3057",74936,"2020-04-23","0",NA,NA,NA,-0.333333333333333
"3058",74936,"2020-04-24","0",NA,NA,2202,-0.666666666666667
"3059",74936,"2020-04-25","1",NA,NA,351,-1
"3060",74936,"2020-04-26","1",256,4166,62,-1
"3061",83006,"2020-02-01","1",193,4987,5647,-1
"3062",83006,"2020-02-02","1",8482,338,4140,-1
"3063",83006,"2020-02-03","0",NA,NA,6886,-1
"3064",83006,"2020-02-04","0",NA,NA,NA,-1
"3065",83006,"2020-02-05","0",605,1100,6315,-0.5
"3066",83006,"2020-02-06","0",NA,NA,NA,0
"3067",83006,"2020-02-07","0",1955,9514,7887,-1
"3068",83006,"2020-02-08","1",5628,4254,5270,-1
"3069",83006,"2020-02-09","1",1897,2033,25125,-0.333333333333333
"3070",83006,"2020-02-10","0",20090,5030,2896,-0.466666666666666
"3071",83006,"2020-02-11","0",1236,3515,6276,-0.6
"3072",83006,"2020-02-12","0",128,490,1443,-0.733333333333333
"3073",83006,"2020-02-13","0",4571,7677,8596,-0.866666666666666
"3074",83006,"2020-02-14","0",1449,2079,3416,-1
"3075",83006,"2020-02-15","1",NA,NA,8764,-0.5
"3076",83006,"2020-02-16","1",2435,622,472,0
"3077",83006,"2020-02-17","0",593,1544,6198,0.5
"3078",83006,"2020-02-18","0",3656,3867,5257,1
"3079",83006,"2020-02-19","0",5417,2330,442,0
"3080",83006,"2020-02-20","0",127,2252,4582,0
"3081",83006,"2020-02-21","0",2963,3263,2284,-1
"3082",83006,"2020-02-22","1",11101,3429,4236,-1
"3083",83006,"2020-02-23","1",982,193,915,-0.5
"3084",83006,"2020-02-24","0",1731,3358,3672,0
"3085",83006,"2020-02-25","0",NA,NA,NA,1
"3086",83006,"2020-02-26","0",1847,9866,6812,1
"3087",83006,"2020-02-27","0",1760,3181,2953,0.5
"3088",83006,"2020-02-28","0",8961,6711,6525,0
"3089",83006,"2020-02-29","1",2901,2038,650,0
"3090",83006,"2020-03-01","1",917,4386,6144,-0.333333333333333
"3091",83006,"2020-03-02","0",1206,1928,4794,-0.666666666666667
"3092",83006,"2020-03-03","0",6528,2781,16957,-1
"3093",83006,"2020-03-04","0",NA,NA,8229,-0.333333333333333
"3094",83006,"2020-03-05","0",642,1411,2702,0.333333333333333
"3095",83006,"2020-03-06","0",5558,4889,3883,1
"3096",83006,"2020-03-07","1",95,1818,485,0.5
"3097",83006,"2020-03-08","1",3328,1369,10614,0
"3098",83006,"2020-03-09","0",4508,503,1548,-0.5
"3099",83006,"2020-03-10","0",12451,7674,1210,-1
"3100",83006,"2020-03-11","0",9743,17120,3360,-1
"3101",83006,"2020-03-12","0",1127,4878,5485,-1
"3102",83006,"2020-03-13","0",1041,105,804,NA
"3103",83006,"2020-03-14","1",1002,17223,1330,NA
"3104",83006,"2020-03-15","1",NA,NA,1096,NA
"3105",83006,"2020-03-16","0",NA,NA,115,NA
"3106",83006,"2020-03-17","0",3709,7369,63,NA
"3107",83006,"2020-03-18","0",NA,NA,NA,NA
"3108",83006,"2020-03-19","0",NA,NA,439,NA
"3109",83006,"2020-03-20","0",424,1359,3,NA
"3110",83006,"2020-03-21","1",355,2139,57,NA
"3111",83006,"2020-03-22","1",219,2238,866,NA
"3112",83006,"2020-03-23","0",10559,7970,902,NA
"3113",83006,"2020-03-24","0",1594,4151,492,NA
"3114",83006,"2020-03-25","0",NA,NA,54,NA
"3115",83006,"2020-03-26","0",NA,NA,179,NA
"3116",83006,"2020-03-27","0",1129,3365,1698,0
"3117",83006,"2020-03-28","1",417,3554,636,-0.25
"3118",83006,"2020-03-29","1",4286,832,200,-0.5
"3119",83006,"2020-03-30","0",1819,18439,406,-0.75
"3120",83006,"2020-03-31","0",NA,NA,1015,-1
"3121",83006,"2020-04-01","0",2232,1753,2925,-1
"3122",83006,"2020-04-02","0",782,1117,192,-1
"3123",83006,"2020-04-03","0",1137,1071,1921,-1
"3124",83006,"2020-04-04","1",NA,NA,NA,-1
"3125",83006,"2020-04-05","1",836,175,0,-1
"3126",83006,"2020-04-06","0",3348,735,0,-1
"3127",83006,"2020-04-07","0",621,948,264,-1
"3128",83006,"2020-04-08","0",3198,3525,2240,-1
"3129",83006,"2020-04-09","0",625,3256,686,-1
"3130",83006,"2020-04-10","0",NA,NA,2318,-1
"3131",83006,"2020-04-11","1",NA,NA,171,-1
"3132",83006,"2020-04-13","0",18267,4608,3170,NA
"3133",83006,"2020-04-14","0",NA,NA,195,NA
"3134",83006,"2020-04-15","0",351,6082,1063,NA
"3135",83006,"2020-04-16","0",865,4079,3063,NA
"3136",83006,"2020-04-17","0",3283,8050,1912,NA
"3137",83006,"2020-04-18","1",NA,NA,3513,NA
"3138",83006,"2020-04-19","1",NA,NA,299,NA
"3139",83006,"2020-04-20","0",314,817,27,NA
"3140",83006,"2020-04-21","0",7343,10683,374,NA
"3141",83006,"2020-04-22","0",29744,2492,902,-1
"3142",83006,"2020-04-23","0",NA,NA,1,-0.7
"3143",83006,"2020-04-24","0",NA,NA,NA,-0.4
"3144",83006,"2020-04-25","1",NA,NA,NA,-0.1
"3145",83006,"2020-04-26","1",1,251,286,0.2
"3146",83328,"2020-02-01","1",NA,NA,NA,0.5
"3147",83328,"2020-02-02","1",721,2750,1833,-0.25
"3148",83328,"2020-02-03","0",1680,5782,6557,-1
"3149",83328,"2020-02-04","0",1455,659,4590,-1
"3150",83328,"2020-02-05","0",NA,NA,NA,-1
"3151",83328,"2020-02-06","0",NA,NA,NA,0
"3152",83328,"2020-02-07","0",422,1027,1498,1
"3153",83328,"2020-02-08","1",2310,358,3507,0
"3154",83328,"2020-02-09","1",NA,NA,NA,-1
"3155",83328,"2020-02-10","0",66,4590,4569,-1
"3156",83328,"2020-02-11","0",1548,4305,1256,-1
"3157",83328,"2020-02-12","0",176,31,3973,-1
"3158",83328,"2020-02-13","0",154,2804,4563,-1
"3159",83328,"2020-02-14","0",2921,4319,8105,-1
"3160",83328,"2020-02-15","1",125,498,469,-1
"3161",83328,"2020-02-16","1",8513,417,2360,-1
"3162",83328,"2020-02-17","0",1241,1185,7554,-1
"3163",83328,"2020-02-18","0",2350,722,2477,-1
"3164",83328,"2020-02-19","0",1620,2012,9318,-1
"3165",83328,"2020-02-20","0",190,154,6709,-0.5
"3166",83328,"2020-02-21","0",NA,NA,NA,0
"3167",83328,"2020-02-22","1",2756,1927,3909,-1
"3168",83328,"2020-02-23","1",5676,1709,1366,-1
"3169",83328,"2020-02-24","0",NA,NA,NA,-1
"3170",83328,"2020-02-25","0",1767,2183,1638,-1
"3171",83328,"2020-02-26","0",1389,2186,8120,0.833333333333333
"3172",83328,"2020-02-27","0",3619,2148,9693,0.375
"3173",83328,"2020-02-28","0",855,997,131,-0.0833333333333335
"3174",83328,"2020-02-29","1",11382,824,2804,-0.541666666666667
"3175",83328,"2020-03-01","1",4839,4605,8116,-1
"3176",83328,"2020-03-02","0",226,181,654,-1
"3177",83328,"2020-03-03","0",1601,2465,9065,1
"3178",83328,"2020-03-04","0",NA,NA,14457,1
"3179",83328,"2020-03-05","0",456,428,6972,1
"3180",83328,"2020-03-06","0",3241,1243,1762,1
"3181",83328,"2020-03-07","1",1218,824,2551,0.333333333333333
"3182",83328,"2020-03-08","1",6,833,6401,-0.333333333333333
"3183",83328,"2020-03-09","0",NA,NA,NA,-1
"3184",83328,"2020-03-10","0",705,470,5489,-1
"3185",83328,"2020-03-11","0",1467,2350,4377,-1
"3186",83328,"2020-03-12","0",16,3465,3884,NA
"3187",83328,"2020-03-13","0",NA,NA,NA,NA
"3188",83328,"2020-03-14","1",418,2198,389,NA
"3189",83328,"2020-03-15","1",2176,10479,636,NA
"3190",83328,"2020-03-16","0",NA,NA,NA,NA
"3191",83328,"2020-03-17","0",4398,2582,33,NA
"3192",83328,"2020-03-18","0",NA,NA,375,NA
"3193",83328,"2020-03-19","0",677,22,2,-1
"3194",83328,"2020-03-20","0",NA,NA,NA,-1
"3195",83328,"2020-03-21","1",NA,NA,160,-1
"3196",83328,"2020-03-22","1",NA,NA,2,-1
"3197",83328,"2020-03-23","0",NA,NA,NA,NA
"3198",83328,"2020-03-24","0",4339,4348,6,NA
"3199",83328,"2020-03-25","0",718,3009,592,NA
"3200",83328,"2020-03-26","0",NA,NA,74,NA
"3201",83328,"2020-03-27","0",1066,4371,143,NA
"3202",83328,"2020-03-28","1",98,993,688,NA
"3203",83328,"2020-03-29","1",2315,7863,321,NA
"3204",83328,"2020-03-30","0",22326,6597,2259,NA
"3205",83328,"2020-03-31","0",1819,17039,665,NA
"3206",83328,"2020-04-01","0",954,17860,229,NA
"3207",83328,"2020-04-02","0",12155,1926,398,NA
"3208",83328,"2020-04-03","0",NA,NA,5035,NA
"3209",83328,"2020-04-04","1",NA,NA,315,NA
"3210",83328,"2020-04-05","1",11620,2694,1925,NA
"3211",83328,"2020-04-06","0",2335,2443,16,NA
"3212",83328,"2020-04-07","0",9047,716,838,NA
"3213",83328,"2020-04-08","0",854,3828,79,NA
"3214",83328,"2020-04-09","0",NA,NA,2652,NA
"3215",83328,"2020-04-10","0",3554,4050,102,NA
"3216",83328,"2020-04-11","1",2334,12196,2038,-1
"3217",83328,"2020-04-13","0",NA,NA,NA,0
"3218",83328,"2020-04-14","0",4425,12600,6017,0
"3219",83328,"2020-04-15","0",1408,2723,4991,0
"3220",83328,"2020-04-16","0",2069,6922,2633,0
"3221",83328,"2020-04-17","0",NA,NA,NA,0
"3222",83328,"2020-04-18","1",5038,5752,8,NA
"3223",83328,"2020-04-19","1",706,2892,0,NA
"3224",83328,"2020-04-20","0",NA,NA,2033,NA
"3225",83328,"2020-04-21","0",1505,6393,1063,NA
"3226",83328,"2020-04-22","0",NA,NA,238,NA
"3227",83328,"2020-04-23","0",NA,NA,15,-1
"3228",83328,"2020-04-24","0",NA,NA,299,-1
"3229",83328,"2020-04-25","1",NA,NA,NA,-1
"3230",83328,"2020-04-26","1",1206,9915,938,NA
"3231",83439,"2020-02-01","1",2659,887,1896,NA
"3232",83439,"2020-02-02","1",1010,2692,3111,NA
"3233",83439,"2020-02-03","0",1159,1897,9210,NA
"3234",83439,"2020-02-04","0",13290,17120,3361,NA
"3235",83439,"2020-02-05","0",160,311,5460,1
"3236",83439,"2020-02-06","0",6017,7599,4136,0
"3237",83439,"2020-02-07","0",2565,9589,11627,-1
"3238",83439,"2020-02-08","1",553,2784,1465,-0.666666666666667
"3239",83439,"2020-02-09","1",NA,NA,86,-0.333333333333333
"3240",83439,"2020-02-10","0",NA,NA,NA,0
"3241",83439,"2020-02-11","0",3901,4157,4737,-1
"3242",83439,"2020-02-12","0",1906,25024,3705,-0.666666666666667
"3243",83439,"2020-02-13","0",NA,NA,313,-0.333333333333333
"3244",83439,"2020-02-14","0",NA,NA,NA,0
"3245",83439,"2020-02-15","1",339,480,2035,-1
"3246",83439,"2020-02-16","1",1155,1318,1599,-1
"3247",83439,"2020-02-17","0",802,866,9366,-1
"3248",83439,"2020-02-18","0",2190,4814,4973,-0.5
"3249",83439,"2020-02-19","0",2226,1489,8753,0
"3250",83439,"2020-02-20","0",1207,5411,5864,-0.25
"3251",83439,"2020-02-21","0",1822,1454,1979,-0.5
"3252",83439,"2020-02-22","1",1033,568,2,-0.75
"3253",83439,"2020-02-23","1",1127,4639,5049,-1
"3254",83439,"2020-02-24","0",15158,1936,6074,-1
"3255",83439,"2020-02-25","0",2352,4903,5546,0
"3256",83439,"2020-02-26","0",2117,7831,5254,-0.333333333333333
"3257",83439,"2020-02-27","0",NA,NA,4648,-0.666666666666667
"3258",83439,"2020-02-28","0",10045,4597,1286,-1
"3259",83439,"2020-02-29","1",349,1538,947,-0.5
"3260",83439,"2020-03-01","1",NA,NA,4686,0
"3261",83439,"2020-03-02","0",15255,23738,1640,-0.25
"3262",83439,"2020-03-03","0",482,670,14523,-0.5
"3263",83439,"2020-03-04","0",3745,2114,1686,-0.75
"3264",83439,"2020-03-05","0",681,6273,12676,-1
"3265",83439,"2020-03-06","0",1776,3867,4813,1
"3266",83439,"2020-03-07","1",4765,2525,6538,-1
"3267",83439,"2020-03-08","1",221,4160,1,-1
"3268",83439,"2020-03-09","0",3406,10572,0,-1
"3269",83439,"2020-03-10","0",865,1425,2318,-1
"3270",83439,"2020-03-11","0",1555,2328,10161,1
"3271",83439,"2020-03-12","0",NA,NA,NA,0.5
"3272",83439,"2020-03-13","0",1559,2525,432,0
"3273",83439,"2020-03-14","1",160,2998,863,NA
"3274",83439,"2020-03-15","1",1976,7317,3225,NA
"3275",83439,"2020-03-16","0",395,481,0,NA
"3276",83439,"2020-03-17","0",65,2212,355,NA
"3277",83439,"2020-03-18","0",457,1703,2212,NA
"3278",83439,"2020-03-19","0",NA,NA,NA,NA
"3279",83439,"2020-03-20",NA,NA,NA,NA,NA
"3280",83439,"2020-03-21",NA,NA,NA,NA,NA
"3281",83439,"2020-03-22",NA,NA,NA,NA,NA
"3282",83439,"2020-03-23",NA,NA,NA,NA,NA
"3283",83439,"2020-03-24",NA,NA,NA,NA,NA
"3284",83439,"2020-03-25",NA,NA,NA,NA,NA
"3285",83439,"2020-03-26",NA,NA,NA,NA,NA
"3286",83439,"2020-03-27",NA,NA,NA,NA,NA
"3287",83439,"2020-03-28",NA,NA,NA,NA,NA
"3288",83439,"2020-03-29",NA,NA,NA,NA,NA
"3289",83439,"2020-03-30",NA,NA,NA,NA,NA
"3290",83439,"2020-03-31",NA,NA,NA,NA,NA
"3291",83439,"2020-04-01",NA,NA,NA,NA,NA
"3292",83439,"2020-04-02",NA,NA,NA,NA,NA
"3293",83439,"2020-04-03",NA,NA,NA,NA,NA
"3294",83439,"2020-04-04",NA,NA,NA,NA,NA
"3295",83439,"2020-04-05",NA,321,1340,NA,NA
"3296",83439,"2020-04-06",NA,NA,NA,NA,NA
"3297",83439,"2020-04-07",NA,NA,NA,NA,NA
"3298",83439,"2020-04-08",NA,NA,NA,NA,NA
"3299",83439,"2020-04-09",NA,4433,6346,NA,NA
"3300",83439,"2020-04-10",NA,NA,NA,NA,NA
"3301",83439,"2020-04-11",NA,NA,NA,NA,NA
"3302",83439,"2020-04-13",NA,NA,NA,NA,NA
"3303",83439,"2020-04-14",NA,NA,NA,NA,NA
"3304",83439,"2020-04-15",NA,NA,NA,NA,NA
"3305",83439,"2020-04-16",NA,NA,NA,NA,NA
"3306",83439,"2020-04-17",NA,NA,NA,NA,NA
"3307",83439,"2020-04-18",NA,NA,NA,NA,NA
"3308",83439,"2020-04-19",NA,NA,NA,NA,NA
"3309",83439,"2020-04-20",NA,NA,NA,NA,NA
"3310",83439,"2020-04-21",NA,NA,NA,NA,NA
"3311",83439,"2020-04-22",NA,NA,NA,NA,NA
"3312",83439,"2020-04-23",NA,NA,NA,NA,NA
"3313",83439,"2020-04-24",NA,NA,NA,NA,NA
"3314",83439,"2020-04-25",NA,NA,NA,NA,NA
"3315",83439,"2020-04-26",NA,NA,NA,NA,NA
"3316",84058,"2020-02-01","1",14,3375,4426,0
"3317",84058,"2020-02-02","1",720,1437,3954,0
"3318",84058,"2020-02-03","0",426,2114,8129,0
"3319",84058,"2020-02-04","0",12,4,0,0
"3320",84058,"2020-02-05","0",476,1021,4016,0
"3321",84058,"2020-02-06","0",NA,NA,NA,0
"3322",84058,"2020-02-07","0",NA,NA,NA,-0.25
"3323",84058,"2020-02-08","1",NA,NA,12814,-0.5
"3324",84058,"2020-02-09","1",739,5343,2423,-0.75
"3325",84058,"2020-02-10","0",86,962,601,-1
"3326",84058,"2020-02-11","0",780,1413,313,-1
"3327",84058,"2020-02-12","0",1031,4063,2311,-1
"3328",84058,"2020-02-13","0",NA,NA,18,-1
"3329",84058,"2020-02-14","0",5114,7428,13855,-1
"3330",84058,"2020-02-15","1",11869,18646,9882,-1
"3331",84058,"2020-02-16","1",2244,667,6516,0
"3332",84058,"2020-02-17","0",176,31,3926,-1
"3333",84058,"2020-02-18","0",750,1167,563,-1
"3334",84058,"2020-02-19","0",143,2189,13177,-1
"3335",84058,"2020-02-20","0",1857,3307,4500,-1
"3336",84058,"2020-02-21","0",6900,3205,5730,-1
"3337",84058,"2020-02-22","1",4069,2540,3736,-1
"3338",84058,"2020-02-23","1",2770,3276,7807,-1
"3339",84058,"2020-02-24","0",4047,1578,0,-1
"3340",84058,"2020-02-25","0",NA,NA,NA,-1
"3341",84058,"2020-02-26","0",12525,1796,5804,-1
"3342",84058,"2020-02-27","0",NA,NA,NA,-1
"3343",84058,"2020-02-28","0",10080,2278,29,-1
"3344",84058,"2020-02-29","1",2669,4703,5467,-1
"3345",84058,"2020-03-01","1",NA,NA,NA,-0.625
